Year,ST,STATE,OCC_CODE,OCC_TITLE,TOT_EMP,LOC_Q,H_MEAN,A_MEAN
2013,NY,New York,15-1152,Computer Network Support Specialists,"7,990",0.74,35.43,"73,700"
2013,NY,New York,15-1199,"Computer Occupations, All Other","3,880",0.30,39.73,"82,640"
2013,NC,North Carolina,15-1111,Computer and Information Research Scientists,220,0.31,50.95,"105,970"
2013,NC,North Carolina,15-1121,Computer Systems Analysts,"16,210",1.07,40.75,"84,760"
2013,NC,North Carolina,15-1122,Information Security Analysts,"3,140",1.35,41.14,"85,580"
2013,NC,North Carolina,15-1131,Computer Programmers,"7,200",0.77,37.34,"77,670"
2013,NC,North Carolina,15-1132,"Software Developers, Applications","20,190",1.05,44.43,"92,410"
2013,NC,North Carolina,15-1133,"Software Developers, Systems Software","9,990",0.90,48.37,"100,610"
2013,NC,North Carolina,15-1134,Web Developers,"3,180",0.95,31.54,"65,610"
2013,NC,North Carolina,15-1141,Database Administrators,"2,530",0.74,39.28,"81,700"
2013,NC,North Carolina,15-1142,Network and Computer Systems Administrators,"9,310",0.86,36.63,"76,190"
2013,NC,North Carolina,15-1143,Computer Network Architects,"4,020",0.96,47.37,"98,540"
2013,NC,North Carolina,15-1151,Computer User Support Specialists,"17,690",1.10,23.87,"49,640"
2013,NC,North Carolina,15-1152,Computer Network Support Specialists,"6,020",1.22,30.24,"62,900"
2013,NC,North Carolina,15-1199,"Computer Occupations, All Other","3,990",0.68,39.24,"81,630"
2013,ND,North Dakota,15-1122,Information Security Analysts,140,0.56,29.06,"60,440"
2013,ND,North Dakota,15-1131,Computer Programmers,320,0.32,25.89,"53,850"
2013,ND,North Dakota,15-1132,"Software Developers, Applications","1,020",0.50,29.92,"62,220"
2013,ND,North Dakota,15-1133,"Software Developers, Systems Software",660,0.55,31.24,"64,980"
2013,ND,North Dakota,15-1134,Web Developers,190,0.52,22.74,"47,300"
2013,ND,North Dakota,15-1141,Database Administrators,130,0.35,32.45,"67,500"
2013,ND,North Dakota,15-1142,Network and Computer Systems Administrators,510,0.44,31.14,"64,780"
2013,ND,North Dakota,15-1143,Computer Network Architects,150,0.34,31.79,"66,130"
2013,ND,North Dakota,15-1151,Computer User Support Specialists,"1,430",0.83,21.80,"45,330"
2013,ND,North Dakota,15-1152,Computer Network Support Specialists,470,0.89,27.36,"56,910"
2013,ND,North Dakota,15-1199,"Computer Occupations, All Other",380,0.61,31.49,"65,510"
2013,OH,Ohio,15-1111,Computer and Information Research Scientists,220,0.24,47.33,"98,450"
2013,OH,Ohio,15-1121,Computer Systems Analysts,"26,710",1.36,38.08,"79,220"
2013,OH,Ohio,15-1122,Information Security Analysts,"1,830",0.61,40.55,"84,350"
2013,OH,Ohio,15-1131,Computer Programmers,"6,860",0.57,33.11,"68,880"
2013,OH,Ohio,15-1132,"Software Developers, Applications","25,330",1.02,38.74,"80,590"
2013,OH,Ohio,15-1133,"Software Developers, Systems Software","5,170",0.36,41.27,"85,840"
2013,OH,Ohio,15-1134,Web Developers,"4,290",0.98,28.82,"59,950"
2013,OH,Ohio,15-1141,Database Administrators,"4,370",0.98,36.54,"76,010"
2013,OH,Ohio,15-1142,Network and Computer Systems Administrators,"14,540",1.04,32.72,"68,050"
2013,OH,Ohio,15-1143,Computer Network Architects,"5,020",0.92,45.71,"95,080"
2013,OH,Ohio,15-1151,Computer User Support Specialists,"17,850",0.85,22.78,"47,380"
2013,OH,Ohio,15-1152,Computer Network Support Specialists,"7,270",1.14,26.09,"54,270"
2013,OH,Ohio,15-1199,"Computer Occupations, All Other","6,990",0.92,38.35,"79,760"
2013,OK,Oklahoma,15-1111,Computer and Information Research Scientists,160,0.55,39.99,"83,180"
2013,OK,Oklahoma,15-1121,Computer Systems Analysts,"2,800",0.47,33.12,"68,900"
2013,OK,Oklahoma,15-1122,Information Security Analysts,540,0.59,30.68,"63,810"
2013,OK,Oklahoma,15-1131,Computer Programmers,"2,110",0.57,31.52,"65,550"
2013,OK,Oklahoma,15-1132,"Software Developers, Applications","3,140",0.42,36.39,"75,700"
2013,OK,Oklahoma,15-1133,"Software Developers, Systems Software","2,090",0.48,39.93,"83,060"
2013,OK,Oklahoma,15-1134,Web Developers,650,0.49,24.95,"51,900"
2013,OK,Oklahoma,15-1141,Database Administrators,880,0.65,32.43,"67,440"
2013,OK,Oklahoma,15-1142,Network and Computer Systems Administrators,"2,500",0.59,31.23,"64,960"
2013,OK,Oklahoma,15-1143,Computer Network Architects,580,0.35,40.57,"84,390"
2013,OK,Oklahoma,15-1151,Computer User Support Specialists,"5,950",0.94,20.59,"42,830"
2013,OK,Oklahoma,15-1152,Computer Network Support Specialists,"1,530",0.79,25.80,"53,660"
2013,OK,Oklahoma,15-1199,"Computer Occupations, All Other","1,580",0.68,36.10,"75,090"
2013,OR,Oregon,15-1111,Computer and Information Research Scientists,**,**,64.25,"133,640"
2013,OR,Oregon,15-1121,Computer Systems Analysts,"4,270",0.68,39.86,"82,900"
2013,OR,Oregon,15-1122,Information Security Analysts,340,0.35,38.69,"80,470"
2013,OR,Oregon,15-1131,Computer Programmers,"2,880",0.74,34.98,"72,750"
2013,OR,Oregon,15-1132,"Software Developers, Applications","6,400",0.80,42.29,"87,970"
2013,OR,Oregon,15-1133,"Software Developers, Systems Software","4,330",0.94,47.86,"99,560"
2013,OR,Oregon,15-1134,Web Developers,"2,360",1.69,32.98,"68,600"
2013,OR,Oregon,15-1141,Database Administrators,"1,250",0.88,38.82,"80,750"
2013,OR,Oregon,15-1142,Network and Computer Systems Administrators,"3,810",0.85,32.80,"68,230"
2013,OR,Oregon,15-1143,Computer Network Architects,"1,270",0.73,58.73,"122,150"
2013,OR,Oregon,15-1151,Computer User Support Specialists,"7,690",1.15,22.50,"46,790"
2013,OR,Oregon,15-1152,Computer Network Support Specialists,"2,000",0.98,29.37,"61,090"
2013,OR,Oregon,15-1199,"Computer Occupations, All Other","5,580",2.30,38.40,"79,870"
2013,PA,Pennsylvania,15-1111,Computer and Information Research Scientists,430,0.42,51.94,"108,030"
2013,PA,Pennsylvania,15-1121,Computer Systems Analysts,"22,200",1.03,39.62,"82,400"
2013,PA,Pennsylvania,15-1122,Information Security Analysts,"2,410",0.73,42.05,"87,460"
2013,PA,Pennsylvania,15-1131,Computer Programmers,"13,660",1.03,35.62,"74,080"
2013,PA,Pennsylvania,15-1132,"Software Developers, Applications","18,580",0.68,42.80,"89,030"
2013,PA,Pennsylvania,15-1133,"Software Developers, Systems Software","12,720",0.80,45.56,"94,770"
2013,PA,Pennsylvania,15-1134,Web Developers,"3,590",0.75,29.87,"62,120"
2013,PA,Pennsylvania,15-1141,Database Administrators,"5,730",1.18,35.67,"74,190"
2013,PA,Pennsylvania,15-1142,Network and Computer Systems Administrators,"15,730",1.02,36.67,"76,280"
2013,PA,Pennsylvania,15-1143,Computer Network Architects,"3,600",0.60,45.61,"94,870"
2013,PA,Pennsylvania,15-1151,Computer User Support Specialists,"22,870",1.00,22.66,"47,130"
2013,PA,Pennsylvania,15-1152,Computer Network Support Specialists,"5,380",0.77,30.14,"62,700"
2013,PA,Pennsylvania,15-1199,"Computer Occupations, All Other","6,130",0.74,38.52,"80,110"
2013,RI,Rhode Island,15-1111,Computer and Information Research Scientists,370,4.37,51.59,"107,310"
2013,RI,Rhode Island,15-1121,Computer Systems Analysts,"1,530",0.88,38.12,"79,300"
2013,RI,Rhode Island,15-1122,Information Security Analysts,210,0.77,40.27,"83,760"
2013,RI,Rhode Island,15-1131,Computer Programmers,"1,120",1.04,38.11,"79,270"
2013,RI,Rhode Island,15-1132,"Software Developers, Applications","1,300",0.59,42.86,"89,140"
2013,RI,Rhode Island,15-1133,"Software Developers, Systems Software","1,820",1.42,50.89,"105,850"
2013,RI,Rhode Island,15-1134,Web Developers,420,1.07,31.81,"66,170"
2013,RI,Rhode Island,15-1141,Database Administrators,410,1.03,39.86,"82,900"
2013,RI,Rhode Island,15-1142,Network and Computer Systems Administrators,"1,810",1.45,36.64,"76,210"
2013,RI,Rhode Island,15-1143,Computer Network Architects,380,0.77,48.87,"101,660"
2013,RI,Rhode Island,15-1151,Computer User Support Specialists,"1,390",0.75,23.45,"48,770"
2013,RI,Rhode Island,15-1152,Computer Network Support Specialists,870,1.53,24.86,"51,700"
2013,RI,Rhode Island,15-1199,"Computer Occupations, All Other",650,0.96,34.26,"71,260"
2013,SC,South Carolina,15-1111,Computer and Information Research Scientists,280,0.84,40.75,"84,770"
2013,SC,South Carolina,15-1121,Computer Systems Analysts,"5,500",0.79,33.00,"68,640"
2013,SC,South Carolina,15-1122,Information Security Analysts,850,0.79,31.29,"65,090"
2013,SC,South Carolina,15-1131,Computer Programmers,"3,820",0.89,33.00,"68,650"
2013,SC,South Carolina,15-1132,"Software Developers, Applications","3,110",0.35,38.71,"80,520"
2013,SC,South Carolina,15-1133,"Software Developers, Systems Software","1,760",0.34,34.43,"71,610"
2013,SC,South Carolina,15-1134,Web Developers,700,0.45,28.37,"59,020"
2013,SC,South Carolina,15-1141,Database Administrators,990,0.63,30.45,"63,330"
2013,SC,South Carolina,15-1142,Network and Computer Systems Administrators,"3,390",0.68,31.00,"64,490"
2013,SC,South Carolina,15-1143,Computer Network Architects,"1,100",0.57,38.13,"79,320"
2013,SC,South Carolina,15-1151,Computer User Support Specialists,"5,930",0.79,20.86,"43,380"
2013,SC,South Carolina,15-1152,Computer Network Support Specialists,"1,890",0.83,26.59,"55,310"
2013,SC,South Carolina,15-1199,"Computer Occupations, All Other","1,610",0.59,37.68,"78,360"
2013,SD,South Dakota,15-1121,Computer Systems Analysts,520,0.34,32.38,"67,360"
2013,SD,South Dakota,15-1122,Information Security Analysts,80,0.34,38.60,"80,300"
2013,SD,South Dakota,15-1131,Computer Programmers,510,0.54,25.25,"52,530"
2013,SD,South Dakota,15-1132,"Software Developers, Applications",710,0.36,35.22,"73,250"
2013,SD,South Dakota,15-1133,"Software Developers, Systems Software",220,0.19,38.57,"80,220"
2013,SD,South Dakota,15-1134,Web Developers,210,0.63,25.65,"53,360"
2013,SD,South Dakota,15-1141,Database Administrators,120,0.36,35.34,"73,510"
2013,SD,South Dakota,15-1142,Network and Computer Systems Administrators,"1,660",1.51,27.94,"58,110"
2013,SD,South Dakota,15-1143,Computer Network Architects,230,0.54,41.28,"85,850"
2013,SD,South Dakota,15-1151,Computer User Support Specialists,"1,300",0.79,17.29,"35,950"
2013,SD,South Dakota,15-1152,Computer Network Support Specialists,760,1.51,23.00,"47,850"
2013,SD,South Dakota,15-1199,"Computer Occupations, All Other",170,0.28,35.16,"73,130"
2013,TN,Tennessee,15-1111,Computer and Information Research Scientists,430,0.87,35.40,"73,630"
2013,TN,Tennessee,15-1121,Computer Systems Analysts,"9,010",0.87,36.37,"75,640"
2013,TN,Tennessee,15-1122,Information Security Analysts,910,0.58,35.83,"74,530"
2013,TN,Tennessee,15-1131,Computer Programmers,"4,540",0.71,36.37,"75,660"
2013,TN,Tennessee,15-1132,"Software Developers, Applications","4,370",0.33,39.02,"81,170"
2013,TN,Tennessee,15-1133,"Software Developers, Systems Software","2,490",0.33,40.29,"83,800"
2013,TN,Tennessee,15-1134,Web Developers,"1,300",0.57,27.33,"56,840"
2013,TN,Tennessee,15-1141,Database Administrators,"1,500",0.64,36.92,"76,800"
2013,TN,Tennessee,15-1142,Network and Computer Systems Administrators,"5,860",0.79,32.43,"67,450"
2013,TN,Tennessee,15-1143,Computer Network Architects,"1,170",0.41,44.96,"93,510"
2013,TN,Tennessee,15-1151,Computer User Support Specialists,"7,770",0.70,20.86,"43,400"
2013,TN,Tennessee,15-1152,Computer Network Support Specialists,"2,600",0.77,27.71,"57,630"
2013,TN,Tennessee,15-1199,"Computer Occupations, All Other","2,010",0.50,31.87,"66,290"
2013,TX,Texas,15-1111,Computer and Information Research Scientists,"1,060",0.53,51.89,"107,940"
2013,TX,Texas,15-1121,Computer Systems Analysts,"45,710",1.09,41.99,"87,340"
2013,TX,Texas,15-1122,Information Security Analysts,"6,550",1.02,42.35,"88,090"
2013,TX,Texas,15-1131,Computer Programmers,"23,040",0.90,38.46,"79,990"
2013,TX,Texas,15-1132,"Software Developers, Applications","43,540",0.82,45.53,"94,700"
2013,TX,Texas,15-1133,"Software Developers, Systems Software","34,500",1.12,47.85,"99,530"
2013,TX,Texas,15-1134,Web Developers,"8,310",0.90,30.96,"64,400"
2013,TX,Texas,15-1141,Database Administrators,"10,390",1.10,36.35,"75,610"
2013,TX,Texas,15-1142,Network and Computer Systems Administrators,"32,070",1.08,38.83,"80,770"
2013,TX,Texas,15-1143,Computer Network Architects,"11,770",1.01,48.44,"100,750"
2013,TX,Texas,15-1151,Computer User Support Specialists,"54,140",1.22,23.96,"49,840"
2013,TX,Texas,15-1152,Computer Network Support Specialists,"18,760",1.38,31.28,"65,050"
2013,TX,Texas,15-1199,"Computer Occupations, All Other","12,840",0.79,40.34,"83,910"
2013,UT,Utah,15-1111,Computer and Information Research Scientists,610,2.69,40.21,"83,630"
2013,UT,Utah,15-1121,Computer Systems Analysts,"3,230",0.68,35.29,"73,400"
2013,UT,Utah,15-1122,Information Security Analysts,600,0.81,35.28,"73,380"
2013,UT,Utah,15-1131,Computer Programmers,"4,940",1.69,36.68,"76,290"
2013,UT,Utah,15-1132,"Software Developers, Applications","6,480",1.07,41.36,"86,030"
2013,UT,Utah,15-1133,"Software Developers, Systems Software","3,190",0.91,44.12,"91,760"
2013,UT,Utah,15-1134,Web Developers,"1,960",1.86,27.10,"56,370"
2013,UT,Utah,15-1141,Database Administrators,940,0.87,37.76,"78,540"
2013,UT,Utah,15-1142,Network and Computer Systems Administrators,"3,150",0.93,34.23,"71,200"
2013,UT,Utah,15-1143,Computer Network Architects,570,0.43,41.43,"86,170"
2013,UT,Utah,15-1151,Computer User Support Specialists,"6,070",1.20,22.32,"46,430"
2013,UT,Utah,15-1152,Computer Network Support Specialists,"1,520",0.98,27.90,"58,030"
2013,UT,Utah,15-1199,"Computer Occupations, All Other","1,740",0.95,33.82,"70,350"
2013,VT,Vermont,15-1121,Computer Systems Analysts,290,0.26,32.76,"68,150"
2013,VT,Vermont,15-1122,Information Security Analysts,70,0.39,37.12,"77,200"
2013,VT,Vermont,15-1131,Computer Programmers,330,0.48,31.17,"64,830"
2013,VT,Vermont,15-1132,"Software Developers, Applications",700,0.48,39.53,"82,210"
2013,VT,Vermont,15-1133,"Software Developers, Systems Software",500,0.60,46.66,"97,060"
2013,VT,Vermont,15-1134,Web Developers,410,1.62,28.80,"59,900"
2013,VT,Vermont,15-1141,Database Administrators,240,0.95,31.06,"64,610"
2013,VT,Vermont,15-1142,Network and Computer Systems Administrators,"1,450",1.77,35.45,"73,730"
2013,VT,Vermont,15-1143,Computer Network Architects,150,0.47,35.79,"74,440"
2013,VT,Vermont,15-1151,Computer User Support Specialists,"1,460",1.20,22.32,"46,430"
2013,VT,Vermont,15-1152,Computer Network Support Specialists,310,0.84,29.22,"60,790"
2013,VT,Vermont,15-1199,"Computer Occupations, All Other",250,0.56,39.93,"83,050"
2013,VA,Virginia,15-1111,Computer and Information Research Scientists,"1,900",2.84,56.60,"117,730"
2013,VA,Virginia,15-1121,Computer Systems Analysts,"27,380",1.97,48.05,"99,950"
2013,VA,Virginia,15-1122,Information Security Analysts,"10,330",4.84,51.13,"106,350"
2013,VA,Virginia,15-1131,Computer Programmers,"8,660",1.01,37.65,"78,300"
2013,VA,Virginia,15-1132,"Software Developers, Applications","37,990",2.15,49.85,"103,680"
2013,VA,Virginia,15-1133,"Software Developers, Systems Software","28,150",2.75,54.54,"113,450"
2013,VA,Virginia,15-1134,Web Developers,"4,370",1.41,37.91,"78,850"
2013,VA,Virginia,15-1141,Database Administrators,"5,760",1.83,43.99,"91,500"
2013,VA,Virginia,15-1142,Network and Computer Systems Administrators,"20,770",2.09,43.24,"89,950"
2013,VA,Virginia,15-1143,Computer Network Architects,"10,510",2.72,53.17,"110,590"
2013,VA,Virginia,15-1151,Computer User Support Specialists,"19,170",1.29,25.69,"53,430"
2013,VA,Virginia,15-1152,Computer Network Support Specialists,"7,020",1.55,34.25,"71,240"
2013,VA,Virginia,15-1199,"Computer Occupations, All Other","10,130",1.88,46.94,"97,630"
2013,WA,Washington,15-1111,Computer and Information Research Scientists,"1,070",2.06,63.57,"132,230"
2013,WA,Washington,15-1121,Computer Systems Analysts,"15,220",1.41,45.40,"94,420"
2013,WA,Washington,15-1122,Information Security Analysts,"2,150",1.29,46.54,"96,800"
2013,WA,Washington,15-1131,Computer Programmers,"15,640",2.35,53.52,"111,320"
2013,WA,Washington,15-1132,"Software Developers, Applications","52,000",3.79,53.55,"111,380"
2013,WA,Washington,15-1133,"Software Developers, Systems Software","8,320",1.05,52.70,"109,610"
2013,WA,Washington,15-1134,Web Developers,"5,280",2.19,39.18,"81,490"
2013,WA,Washington,15-1141,Database Administrators,"2,710",1.10,43.32,"90,110"
2013,WA,Washington,15-1142,Network and Computer Systems Administrators,"7,530",0.98,38.67,"80,430"
2013,WA,Washington,15-1143,Computer Network Architects,"5,100",1.69,48.48,"100,830"
2013,WA,Washington,15-1151,Computer User Support Specialists,"12,560",1.09,27.26,"56,690"
2013,WA,Washington,15-1152,Computer Network Support Specialists,"4,280",1.22,32.11,"66,790"
2013,WA,Washington,15-1199,"Computer Occupations, All Other","4,530",1.08,34.55,"71,870"
2013,WV,West Virginia,15-1111,Computer and Information Research Scientists,50,0.39,*,*
2013,WV,West Virginia,15-1121,Computer Systems Analysts,570,0.21,30.68,"63,810"
2013,WV,West Virginia,15-1122,Information Security Analysts,120,0.29,32.63,"67,860"
2013,WV,West Virginia,15-1131,Computer Programmers,800,0.48,26.98,"56,110"
2013,WV,West Virginia,15-1132,"Software Developers, Applications",460,0.13,39.56,"82,290"
2013,WV,West Virginia,15-1133,"Software Developers, Systems Software","1,330",0.67,34.84,"72,460"
2013,WV,West Virginia,15-1134,Web Developers,250,0.41,20.32,"42,270"
2013,WV,West Virginia,15-1141,Database Administrators,410,0.66,26.23,"54,560"
2013,WV,West Virginia,15-1142,Network and Computer Systems Administrators,740,0.38,27.43,"57,050"
2013,WV,West Virginia,15-1143,Computer Network Architects,280,0.36,36.59,"76,120"
2013,WV,West Virginia,15-1151,Computer User Support Specialists,"1,640",0.57,18.94,"39,400"
2013,WV,West Virginia,15-1152,Computer Network Support Specialists,630,0.71,20.62,"42,880"
2013,WV,West Virginia,15-1199,"Computer Occupations, All Other","1,600",1.53,41.67,"86,670"
2013,WI,Wisconsin,15-1111,Computer and Information Research Scientists,**,**,39.22,"81,570"
2013,WI,Wisconsin,15-1121,Computer Systems Analysts,"11,180",1.08,36.14,"75,170"
2013,WI,Wisconsin,15-1122,Information Security Analysts,"1,300",0.82,33.41,"69,500"
2013,WI,Wisconsin,15-1131,Computer Programmers,"7,650",1.20,34.88,"72,540"
2013,WI,Wisconsin,15-1132,"Software Developers, Applications","9,370",0.71,38.69,"80,470"
2013,WI,Wisconsin,15-1133,"Software Developers, Systems Software","2,670",0.35,41.86,"87,080"
2013,WI,Wisconsin,15-1134,Web Developers,"2,010",0.87,26.50,"55,110"
2013,WI,Wisconsin,15-1141,Database Administrators,"1,830",0.78,35.45,"73,740"
2013,WI,Wisconsin,15-1142,Network and Computer Systems Administrators,"7,000",0.95,32.42,"67,430"
2013,WI,Wisconsin,15-1143,Computer Network Architects,"2,690",0.93,38.93,"80,980"
2013,WI,Wisconsin,15-1151,Computer User Support Specialists,"8,010",0.73,22.45,"46,700"
2013,WI,Wisconsin,15-1152,Computer Network Support Specialists,"4,530",1.34,27.77,"57,770"
2013,WI,Wisconsin,15-1199,"Computer Occupations, All Other","1,290",0.32,32.64,"67,890"
2013,WY,Wyoming,15-1121,Computer Systems Analysts,260,0.24,31.81,"66,170"
2013,WY,Wyoming,15-1131,Computer Programmers,170,0.27,30.76,"63,980"
2013,WY,Wyoming,15-1132,"Software Developers, Applications",290,0.21,39.82,"82,820"
2013,WY,Wyoming,15-1133,"Software Developers, Systems Software",**,**,43.29,"90,040"
2013,WY,Wyoming,15-1134,Web Developers,120,0.49,25.80,"53,660"
